Poem/poet	wordCount	$Freq	'Freq	"""Freq"	(Freq	)Freq	",Freq"	#NAME?	?Freq	!Freq	.Freq	:Freq	;Freq	...Freq	CCFreq	CDFreq	DTFreq	EXFreq	FWFreq	INFreq	JJFreq	JJRFreq	JJSFreq	LSFreq	MDFreq	NNFreq	NNPFreq	NNPSFreq	properNounFreq	NNSFreq	PDTFreq	POSFreq	PRPFreq	PRP$Freq	RBFreq	RBRFreq	RBSFreq	RPFreq	SYMFreq	TOFreq	UHFreq	VBFreq	VBDFreq	VBGFreq	VBNFreq	VBPFreq	VBZFreq	WDTFreq	WPFreq	WP$Freq	WRBFreq	numLines	avgLineLength	1SGNFreq	2SGNFreq	3SGMFreq	3SGFFreq	3SGNFreq	1PLNFreq	2PLNFreq	3PLNFreq	contractionsFreq	avgWordLength	alliterationFreq	assonanceFreq	consonanceFreq	slantEndRhymeFreq	semiEndRhymeFreq	perfectEndRhymeFreq	identityEndRhymeFreq	adjFreq	nounFreq	verbFreq	conjFreq	topNounFreq	topAdjFreq	topVerbFreq	numStanzas	avgLinesPerStanza	comparativesFreq	soundDevicesFreq	partialEndRhymeFreq	fullEndRhymeFreq	endRhymeFreq
"RobertFultonTanner,byEdgarLeeMasters/19th"	0.4493	0	0	0	0.0062	0.0062	0.0937	0	0	0.0125	0.0312	0.0125	0.0062	0	0.0812	0	0.1187	0.0062	0	0.1125	0.0312	0	0	0	0.0187	0.225	0.025	0	0.025	0.0312	0	0.0062	0.0875	0.0312	0.0187	0	0	0.0125	0	0.025	0.0125	0.0375	0.0187	0.025	0.0125	0.0437	0.025	0.0062	0	0	0	0.35	0.3212	0.0187	0.0687	0.0312	0	0	0	0	0	0.0062	0.2004	0.0251	0.2955	0.4088	0.0666	0	0	0.0166	0.0312	0.2812	0.125	0.1937	0.0125	0.0062	0.0125	0.05	1	0	0.7295	0.0666	0.0166	0.0833
"ButterflyLaughter,byKatherineMansfield/19th"	0.3377	0	0	0.024	0	0	0.024	0	0	0	0.0722	0.012	0	0	0.0361	0.012	0.1325	0	0	0.0843	0.0722	0	0	0	0.024	0.1927	0.024	0	0.024	0.024	0	0.012	0.0963	0.024	0.0722	0	0	0	0	0	0	0.0361	0.0963	0.024	0.012	0.012	0	0.012	0.012	0	0	0.2333	0.3064	0.012	0	0	0.012	0.0361	0.0602	0	0	0	0.2297	0.0487	0.4146	0.6097	0.0303	0.0303	0	0	0.0843	0.2409	0.1445	0.1204	0.0481	0.012	0.024	0.05	1	0	1.0731	0.0606	0	0.0606
"NearAvalon,byWilliamMorris/19th"	0.3639	0	0.0101	0	0	0	0.0909	0	0	0	0.0505	0	0	0	0.0202	0.0404	0.1919	0	0	0.1212	0.0909	0	0	0	0.0101	0.1616	0.0101	0	0.0101	0.1212	0	0	0.0101	0.0202	0.0505	0	0.0101	0	0	0	0	0.0202	0.0101	0.0101	0	0.0505	0.0202	0	0	0	0.0101	0.2666	0.3031	0	0	0	0	0	0	0	0.0303	0	0.303	0.0204	0.3061	0.6224	0.0952	0	0.2857	0.0238	0.1313	0.2929	0.101	0.1414	0.0202	0.0202	0.0202	0.35	0.35	0.0101	0.9489	0.0952	0.3095	0.4047
"Quebec,byJohnMcCrae/19th"	0.3032	0	0	0.0322	0	0	0.129	0	0.0161	0	0.0322	0	0	0	0.0161	0	0.0806	0	0	0.2096	0.1129	0	0	0	0.0322	0.129	0.0967	0	0.0967	0.0645	0	0	0.0483	0.0161	0.0322	0	0	0.0161	0	0	0	0.0483	0.0161	0	0.0161	0.0322	0	0	0.0161	0	0.0161	0.15	0.3291	0.0322	0	0	0.0322	0	0	0	0	0	0.2258	0.0163	0.377	0.3606	0.0555	0	0.1111	0	0.1129	0.2903	0.0967	0.2258	0.0645	0.0322	0.0161	0.15	0.35	0	0.754	0.0555	0.1111	0.1666
"AnAddresstoShakespeare,byWilliamTopazMcGonagall/19th"	0.6212	0	0.0029	0.0117	0	0	0.1029	0	0	0.0088	0.0147	0	0.0176	0.0029	0.0529	0.0088	0.0823	0.0058	0	0.147	0.0823	0.0058	0.0058	0	0.0147	0.1823	0.0647	0	0.0647	0.0441	0	0.0088	0.0382	0.0558	0.047	0	0.0029	0.0029	0	0.0117	0.0029	0.0352	0.0029	0.0058	0.0176	0.0352	0.0382	0.0058	0	0	0.0088	0.45	0.455	0.0147	0.0205	0.0382	0.0117	0	0	0	0.0088	0.0117	0.2286	0.0088	0.4306	0.5014	0.3333	0.0215	0.1397	0.043	0.1029	0.2911	0.1117	0.2	0.0176	0.0088	0.0264	0.05	1	0.0147	0.941	0.3548	0.1827	0.5376
"ModernLoveXLV:ItIstheSeason,byGeorgeMeredith/19th"	0.4111	0	0	0	0	0	0.0852	0	0	0.0155	0.0542	0.0077	0	0	0.0542	0	0.093	0	0	0.124	0.0542	0	0	0	0	0.1705	0.0232	0	0.0232	0.0775	0	0.0155	0.1162	0.0465	0.0542	0	0	0	0	0.0155	0	0.0387	0.0155	0.0232	0	0.0465	0.0155	0.0077	0	0	0.0077	0.2666	0.3515	0.0697	0	0	0.0542	0.031	0.0077	0	0	0	0.2118	0.0156	0.375	0.3984	0.0952	0	0.1428	0	0.0542	0.2713	0.1162	0.1782	0.0155	0.0077	0.0077	0.05	1	0	0.789	0.0952	0.1428	0.238
"AtNightfall,byLucyMaudMontgomery/19th"	0.5135	0	0	0	0	0	0.1348	0	0	0.0093	0.0139	0	0.0046	0	0.0418	0.0046	0.0976	0.0046	0	0.079	0.0744	0.0046	0	0	0.0186	0.1116	0.0093	0	0.0093	0.0883	0	0.0046	0.0744	0.0372	0.0976	0.0093	0	0	0	0.0186	0.0046	0.0325	0.0139	0.0232	0.0186	0.0651	0.0418	0.0093	0.0046	0	0.0139	0.375	0.3739	0.0139	0	0	0	0.0093	0.079	0	0.0093	0.0046	0.2018	0.0233	0.257	0.5186	0.0757	0.0151	0.0909	0.0151	0.0837	0.2093	0.1534	0.1209	0.0232	0.0139	0.0325	0.4666	0.35	0.0139	0.799	0.0909	0.106	0.1969
"CradleSong,bySarojiniNaidu/19th"	0.318	0	0	0	0	0	0.1126	0	0	0	0.0422	0	0.0281	0	0	0	0.1126	0	0	0.183	0.0985	0	0	0	0	0.183	0.0281	0	0.0281	0.0985	0	0	0.0985	0.014	0.0563	0	0	0	0	0	0	0.014	0.0281	0	0	0.0281	0	0	0	0	0	0.2888	0.1736	0.0422	0.0704	0	0	0	0	0	0	0.014	0.2328	0.0714	0.2857	0.5428	0	0	0.1666	0	0.0985	0.3098	0.0704	0.183	0.0422	0.0422	0.014	0.25	0.55	0	0.8999	0	0.1666	0.1666
"Exposure,byWilfredOwen/19th"	0.6191	0	0	0	0	0	0.0949	0	0.0059	0	0.0474	0.0089	0.0178	0	0.0415	0	0.0652	0	0	0.1157	0.1008	0.0029	0	0	0.0059	0.1602	0.0237	0	0.0237	0.1127	0	0.0059	0.0534	0.0326	0.0504	0.0029	0	0.0089	0	0.0059	0	0.0178	0.0059	0.0534	0.0237	0.0415	0.0415	0.0089	0.0029	0	0.0029	0.5095	0.3505	0.0029	0	0.0029	0.0029	0.0059	0.0593	0	0.0118	0	0.3182	0.0476	0.4017	0.6071	0.0666	0.025	0	0.0083	0.1038	0.2967	0.1068	0.1572	0.0118	0.0059	0.0118	0.64	0.41	0.0059	1.0565	0.0916	0.0083	0.1
"TheCityInTheSea,byEdgarAllanPoe/19th"	0.6085	0	0	0	0.0031	0.0031	0.0496	0	0	0.0155	0.0279	0	0.0093	0	0.0496	0.0031	0.1583	0.0093	0	0.1211	0.0869	0.0062	0.0062	0	0.0093	0.149	0.0217	0	0.0217	0.1024	0	0.0031	0.0093	0.0093	0.0807	0.0031	0	0.0093	0	0.0031	0.0031	0.0279	0.0093	0.0155	0.0217	0.031	0.0186	0.0031	0	0.0031	0.0062	0.5619	0.3012	0	0	0.0031	0	0.0031	0.0031	0	0.0093	0	0.306	0.0373	0.4112	0.5358	0.0522	0.0261	0.1633	0	0.1024	0.2732	0.0869	0.1708	0.0093	0.0062	0.0093	0.4333	1	0.0155	0.9844	0.0784	0.1633	0.2418
"AFairlySadTale,byDorothyParker/19th"	0.4456	0	0	0	0	0	0.1082	0.0254	0.0191	0.0127	0.0318	0	0.0127	0	0.0509	0	0.0636	0	0	0.1082	0.0573	0	0	0	0.0191	0.1656	0.0127	0	0.0127	0.0382	0	0.0127	0.1146	0.0382	0.0573	0	0	0	0	0.0254	0	0.0636	0.0445	0.0063	0.0127	0.0573	0.0382	0	0.0127	0	0.0254	0.375	0.309	0.1082	0	0	0.0063	0.0063	0.0063	0	0.0254	0.0191	0.2008	0.0128	0.3076	0.4871	0.0909	0	0.0909	0.0151	0.0573	0.2165	0.2038	0.1592	0.0127	0.0063	0.0254	0.05	1	0	0.8076	0.0909	0.106	0.1969
"TheNeedle,byEzraPound/19th"	0.3868	0	0	0	0	0	0.115	0	0	0.0176	0.0796	0	0	0	0.0265	0	0.1238	0	0	0.0973	0.053	0	0	0	0.0176	0.2123	0.0088	0	0.0088	0.0176	0	0.0088	0.0707	0.053	0.115	0	0	0.0088	0	0.0088	0	0.0796	0.0088	0	0.0176	0.0353	0.0353	0.0088	0	0	0	0.2555	0.3255	0.0088	0.0088	0	0	0.0265	0.0707	0	0.0088	0	0.1309	0.0178	0.3125	0.4553	0	0.0256	0.0769	0	0.053	0.2389	0.1592	0.1238	0.0176	0.0088	0.0265	0.25	0.45	0	0.7857	0.0256	0.0769	0.1025
"Camouflage,byAndrewBartonPaterson/19th"	0.5288	0	0.0086	0.0344	0	0	0.0603	0	0	0.0086	0.0258	0.0086	0.0172	0	0.0431	0.0043	0.1551	0.0086	0	0.0991	0.0129	0	0	0	0.0215	0.2068	0	0	0	0.0431	0.0043	0.0043	0.0689	0.0258	0.0517	0	0	0	0	0.0344	0	0.0344	0.056	0.0258	0.0517	0.0172	0.0474	0.0215	0.0043	0	0	0.325	0.4766	0.0258	0.0043	0.0474	0.0043	0.0043	0	0	0.0086	0.0431	0.2031	0.0389	0.2987	0.4502	0.0185	0	0.1481	0	0.0172	0.25	0.1551	0.1422	0.0172	0.0043	0.0301	0.35	0.45	0	0.7878	0.0185	0.1481	0.1666
"WhatWouldIGive,byChristinaRossetti/19th"	0.3754	0	0	0	0	0	0.0849	0	0	0.0283	0.0377	0	0	0	0.0566	0	0.0849	0	0	0.1132	0.0754	0	0.0094	0	0.0377	0.1226	0.0094	0	0.0094	0.066	0	0	0.066	0.0283	0.0471	0	0	0	0	0.0566	0	0.1132	0	0.0094	0.0094	0.0283	0.0188	0.0094	0.0283	0	0	0.1666	0.4796	0.0754	0.0094	0	0	0.0094	0	0	0	0	0.1163	0.0666	0.1333	0.5333	0.0952	0	0.0952	0	0.0849	0.1981	0.1603	0.1698	0.0188	0.0188	0.0283	0.25	0.25	0.0094	0.7333	0.0952	0.0952	0.1904
"Rememberance,byRainerMariaRilke/19th"	0.3672	0	0	0	0	0	0.0594	0	0	0.0099	0.0297	0.0198	0.0099	0	0.0891	0.0099	0.0891	0	0	0.1485	0.1089	0	0	0	0.0198	0.0693	0	0	0	0.1089	0	0	0.1188	0.0396	0.0198	0	0	0	0	0.0198	0	0.0198	0.0198	0.0198	0.0099	0.0594	0.0099	0.0198	0	0	0	0.2444	0.3202	0	0.1188	0	0	0.0297	0	0	0.0099	0	0.2178	0.01	0.35	0.54	0.0555	0.0277	0	0	0.1188	0.1782	0.1089	0.2376	0.0099	0.0099	0.0099	0.25	0.4333	0	0.9	0.0833	0	0.0833
"Karma,byEdwinArlingtonRobinson/19th"	0.3803	0	0	0	0	0	0.0642	0	0.0091	0	0.0366	0	0.0183	0	0.055	0	0.1467	0	0	0.1651	0.0458	0	0	0	0.0091	0.1376	0.055	0	0.055	0.0458	0	0.0091	0.0825	0.0275	0.055	0	0	0	0	0.0091	0	0.0275	0.11	0	0.0091	0	0	0	0.0183	0	0	0.2444	0.3297	0	0	0.1009	0	0.0091	0	0	0	0	0.2055	0.0648	0.3518	0.4259	0.1388	0	0.1944	0	0.0458	0.2385	0.1376	0.2201	0.0183	0.0091	0.0366	0.15	0.6499	0	0.8425	0.1388	0.1944	0.3333
"Frolic,byGeorgeWilliamRussell/19th"	0.3245	0	0	0	0	0	0.08	0	0	0	0.04	0.0133	0	0	0.0133	0.0133	0.24	0	0	0.1066	0.0933	0	0	0	0	0.2133	0	0	0	0.1066	0	0	0.0133	0	0.0266	0	0	0	0	0.0266	0	0	0.0666	0.0533	0	0	0	0	0	0	0.0133	0.2222	0.3041	0	0	0	0	0	0	0	0.0133	0	0.2275	0.054	0.5	0.4189	0.0333	0	0.1	0	0.1066	0.32	0.0666	0.12	0.0133	0.0266	0.04	0.25	0.35	0	0.9729	0.0333	0.1	0.1333
"Chicago,byCarlSandburg/19th"	0.5774	0	0	0	0	0	0.1188	0	0	0.0034	0.0174	0.0104	0.0104	0	0.0629	0	0.1013	0	0	0.1223	0.0909	0.0034	0	0	0	0.1643	0.0734	0	0.0734	0.0419	0	0.0034	0.0734	0.0209	0.0244	0	0	0.0034	0	0.0209	0.0034	0.0209	0.0034	0.0524	0.0279	0.0524	0.0244	0	0.0069	0	0	0.45	0.3666	0.0454	0.0139	0.0104	0	0.0034	0	0	0.0209	0	0.2265	0.0315	0.4561	0.4245	0.0967	0	0	0	0.0944	0.2797	0.1013	0.1853	0.0069	0.0069	0.0209	0.15	1	0.0034	0.9122	0.0967	0	0.0967
"TheSnowMan,byWallaceStevens/19th"	0.3786	0	0	0	0	0	0.0648	0	0	0	0.0092	0	0.0185	0	0.0462	0	0.2037	0.0092	0	0.1481	0.1018	0	0	0	0.0092	0.2037	0.0092	0	0.0092	0.0462	0	0	0.0185	0	0.0185	0	0	0	0	0.0277	0	0.0277	0	0.0092	0.0092	0.0092	0.0555	0.0277	0.0092	0	0	0.2555	0.32	0	0	0.0092	0	0.0092	0	0	0	0	0.1302	0.0093	0.4579	0.5514	0.1282	0	0	0.0256	0.1018	0.2592	0.0925	0.1944	0.0277	0.0185	0.037	0.4333	0.25	0	1.0186	0.1282	0.0256	0.1538
"TheMermaid,byLordAlfredTennyson/19th"	0.6652	0	0.0049	0	0	0	0.0696	0	0.0074	0	0.0174	0	0.0174	0	0.0597	0	0.1343	0	0	0.1641	0.0522	0	0	0	0.0547	0.1791	0.0099	0	0.0099	0.0422	0.0049	0	0.0845	0.0273	0.0373	0	0	0.0024	0	0.0049	0	0.0721	0.0024	0.0099	0.0049	0.0049	0.0099	0.0074	0.0099	0.0024	0.0024	0.5857	0.3155	0.087	0	0.0074	0.0024	0.0024	0.0024	0	0.0099	0	0.125	0.0224	0.2892	0.4488	0.0595	0.0178	0.1666	0.0416	0.0522	0.2313	0.0895	0.2238	0.0223	0.0074	0.0099	0.4666	0.9333	0	0.7605	0.0773	0.2083	0.2857
"Tears,byWaltWhitman/19th"	0.3967	0	0	0	0	0	0.1596	0	0.0168	0.0672	0	0.0084	0.0504	0	0.0504	0	0.1008	0	0	0.1596	0.0924	0	0	0	0	0.2436	0.0672	0	0.0672	0.1008	0	0	0.0084	0	0.0336	0	0	0	0	0	0	0.0084	0.0084	0.0504	0.0252	0.0084	0.0252	0	0.0168	0	0	0.2333	0.4038	0	0.0084	0	0	0	0	0	0	0	0.3215	0.1016	0.3728	0.6864	0.2121	0	0	0.0303	0.0924	0.4117	0.0504	0.21	0.0672	0.0168	0.0168	0.05	1	0	1.161	0.2121	0.0303	0.2424
"TheGreatFigure,byWilliamCarlosWilliams/19th"	0.1699	0	0	0	0	0	0	0	0	0	0.0333	0	0	0	0.0666	0	0.1333	0	0	0.1333	0.1333	0	0	0	0	0.2333	0	0	0	0.1333	0	0	0.0333	0	0	0	0	0	0	0.0333	0	0	0.0333	0.0666	0	0	0	0	0	0	0	0.2333	0.1076	0.0333	0	0	0	0	0	0	0	0	0.2244	0	0.3448	0.4137	0.0303	0	0	0	0.1333	0.3666	0.0333	0.2	0.0333	0.0333	0.0333	0.05	1	0	0.7586	0.0303	0	0.0303
"APrayerForMyDaughter,byWilliamButlerYeats/19th"	0.7557	0	0	0	0	0	0.0676	0.0017	0.0035	0	0.0302	0	0.0106	0	0.0676	0.0035	0.1227	0.0035	0	0.1245	0.0818	0.0017	0.0035	0	0.0249	0.1992	0.016	0.0017	0.0177	0.0284	0	0.0088	0.0266	0.0231	0.0391	0	0	0	0	0.0071	0	0.0391	0.0213	0.0195	0.0462	0.0338	0.0338	0.0106	0	0	0.0071	0.6952	0.317	0.016	0	0.0035	0.0213	0.0053	0	0	0.0035	0.0053	0.3029	0.0338	0.4064	0.59	0.0769	0	0.0982	0	0.0907	0.2455	0.1281	0.1921	0.0088	0.0035	0.016	0.64	0.75	0.0053	1.0303	0.0769	0.0982	0.1752
